DancePartnerID	ID	Synonym	Type
63312	CHEBI:147114	alphadmannohexopyranosyl12alphadmannohexopyranosyl12alphadmannohexopyranosyl16alphadmannohexopyranosyl13alphadmannohexopyranosyl16alphadmannohexopyranosyl12alphadmannohexopyranosyl12alphadmannohexopyranosyl16alphadmannohexopyranosyl13betadmannohexopyranosyl142acetamido2deoxydglucohexopyranose	metabolite
63312	CHEBI:147114	mana12mana12mana16mana13mana16mana12mana12mana16mana13manb14glcnac	metabolite
63313	CHEBI:147115	wurcs2061615a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a1221m1a15a2112h1b151234256224256256a4b1b4c1c3d1c4i1c6j1d2e1d4h1e3f1e4g1j2k1j6n1k3l1k4m1n3o1n4p1	metabolite
63313	CHEBI:147115	6deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl122acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl136deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl126deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl162acetamido2deoxybetadglucohexopyranosyl14betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxydglucohexopyranose	metabolite
63313	CHEBI:147115	fuca13galb14glcnacb12glcnacb14mana13fuca13galb14glcnacb12fuca13galb14glcnacb16mana16glcnacb14manb14glcnacb14glcnac	metabolite
63314	CHEBI:147116	fuca12galnaca13galb14glcnacb12mana13glcnacb12mana16glcnacb14manb14glcnacb14fuca16bglcnac	metabolite
63314	CHEBI:147116	6deoxyalphalgalactohexopyranosyl122acetamido2deoxyalphadgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl162acetamido2deoxybetadglucohexopyranosyl14betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63314	CHEBI:147116	wurcs2061211a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15a1221m1a15a2112h1a152ncc3o112314561315a4b1a6l1b4c1c3d1c4i1c6j1d2e1e4f1f2g1f3h1j2k1	metabolite
63315	CHEBI:147117	wurcs20698h2122h2ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3o123425642a4b1b4c1c3d1c6h1d2e1e4f1f3g2h2i1	metabolite
63316	CHEBI:147118	2acetamido2deoxybetadglucohexopyranosyl14betadmannohexopyranose	metabolite
63316	CHEBI:147118	n2s3r4r5s6r45dihydroxy6hydroxymethyl22r3s4r5s6r456trihydroxy2hydroxymethyloxan3yloxyoxan3ylacetamide	metabolite
63316	CHEBI:147118	wurcs20221a1122h1b15a2122h1b152ncc3o12a4b1	metabolite
63317	CHEBI:147119	wurcs2061110a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b152ncc3oaad21122h2a265ncc3oa2112h1b1511231453165a4b1b4c1c3d1c6h1d2e1e4f1f6g2h2i1i4j1j3k2	metabolite
63317	CHEBI:147119	neuaca26galnacb14glcnacb12mana13neuaca23galb14glcnacb12mana16manb14glcnacb14bglcnac	metabolite
63317	CHEBI:147119	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid262acetamido2deoxybetadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl135acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxybetadglucohexopyranose	metabolite
63318	CHEBI:147120	wurcs20343a2122h1x152ncc3oa2112h1b15a2122h1b152ncc3o1232a3b1a6c1c4d1	metabolite
63318	CHEBI:147120	galb14glcnacb16galb13glcnac	metabolite
63318	CHEBI:147120	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16betadgalactohexopyranosyl132acetamido2deoxydglucohexopyranose	metabolite
63318	CHEBI:154312	galb14glcnacb16galb13glcnac	metabolite
63318	CHEBI:154312	wurcs20343a2122h1x152ncc3oa2112h1b15a2122h1b152ncc3o1232a3b1b6c1c4d1	metabolite
63318	CHEBI:154312	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16betadgalactohexopyranosyl132acetamido2deoxydglucohexopyranose	metabolite
63319	CHEBI:147121	neuaca26galb14fuca13glcnacb13galb14glc	metabolite
63319	CHEBI:147121	wurcs20565a2122h1x15a2112h1b15a2122h1b152ncc3oa1221m1a15aad21122h2a265ncc3o123425a4b1b3c1c3d1c4e1e6f2	metabolite
63319	CHEBI:147121	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid26betadgalactohexopyranosyl146deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl14dglucohexopyranose	metabolite
63320	CHEBI:147122	wurcs2071413a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b152ncc3oa2112h1b15a1221m1a1512342526425257a4b1a6n1b4c1c3d1c6i1d2e1d4g1e4f1g4h1i2j1i6l1j4k1l4m1	metabolite
63320	CHEBI:147122	galnacb14glcnacb12galb14glcnacb14mana13galnacb14glcnacb12galnacb14glcnacb16mana16manb14glcnacb14fuca16glcnac	metabolite
63320	CHEBI:147122	2acetamido2deoxybetadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl132acetamido2deoxybetadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl122acetamido2deoxybetadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxydglucohexopyranose	metabolite
63321	CHEBI:147123	wurcs20598h2122h2ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15123422524a4b1b4c1c3d1c4h1c6i1d2e1d4f1f4g1	metabolite
63322	CHEBI:147124	wurcs20454a2112h1x152ncc3oa2112h1b15aad21122h2a265ncc3oa2112h1b152ncc3o12343a3b1a6e2b3c2b4d1	metabolite
63322	CHEBI:147124	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid232acetamido2deoxybetadgalactohexopyranosyl14betadgalactohexopyranosyl135acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid262acetamido2deoxydgalactohexopyranose	metabolite
63322	CHEBI:147124	neuaca23galnacb14galb13neuaca26galnac	metabolite
63323	CHEBI:147125	fuca12galb13fuca14glcnacb13galb14fuca13glcnacb13galb14fuca13glcnacb13galb14glc	metabolite
63323	CHEBI:147125	wurcs2041211a2122h1x15a2112h1b15a2122h1b152ncc3oa1221m1a15123423423244a4b1b3c1c3d1c4e1e3f1f3g1f4h1h3i1i3j1i4l1j2k1	metabolite
63323	CHEBI:147125	6deoxyalphalgalactohexopyranosyl12betadgalactohexopyranosyl136deoxyalphalgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl146deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl146deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl14dglucohexopyranose	metabolite
63324	CHEBI:147126	wurcs20576a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15a1221m1a151123145a4b1a6g1b4c1c6d1d6e1e4f1	metabolite
63324	CHEBI:147126	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63324	CHEBI:147126	galb14glcnacb16mana16manb14glcnacb14fuca16bglcnac	metabolite
63325	CHEBI:147127	neuaca26galb14glcnacb12galb14glcnacb14mana13galb14glcnacb12galb14glcnacb16mana16manb14glcnacb14fuca16bglcnac	metabolite
63325	CHEBI:147127	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid26betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63325	CHEBI:147127	wurcs2061514a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3oa1221m1a15112314514314146a4b1a6o1b4c1c3d1c6j1d2e1d4h1e4f1f6g2h4i1j2k1j6m1k4l1m4n1	metabolite
63326	CHEBI:147128	wurcs20498a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15112314314a4b1b4c1c3d1c6g1d2e1e4f1g6h1h4i1	metabolite
63326	CHEBI:147128	galb14glcnacb12mana13galb14glcnacb16mana16manb14glcnacb14bglcnac	metabolite
63326	CHEBI:147128	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxybetadglucohexopyranose	metabolite
63327	CHEBI:147129	wurcs2071211a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3oa1221m1a15123422566427a4b1a6l1b4c1c3d1c6j1d2e1d4f1f3g1f6i2g3h2j2k1	metabolite
63327	CHEBI:147129	neuaca23galb13neuaca26glcnacb14glcnacb12mana13glcnacb12mana16manb14glcnacb14fuca16glcnac	metabolite
63327	CHEBI:147129	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl135acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid262acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxydglucohexopyranose	metabolite
63328	CHEBI:147130	wurcs2061211a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15a1221m1a15123425425256a4b1a6l1b4c1c3d1c6g1d2e1e4f1g2h1g4j1h4i1j4k1	metabolite
63328	CHEBI:147130	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxydglucohexopyranose	metabolite
63328	CHEBI:147130	galb14glcnacb12mana13galb14glcnacb12galb14glcnacb14mana16manb14glcnacb14fuca16glcnac	metabolite
63329	CHEBI:147131	wurcs20354a2112h1b15a2122h1b152ncc3oa1221m1a1512133a3b1b3c1b4e1c2d1	metabolite
63329	CHEBI:147131	6deoxyalphalgalactohexopyranosyl12betadgalactohexopyranosyl136deoxyalphalgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranose	metabolite
63329	CHEBI:147131	fuca12galb13fuca14glcnacb13bgal	metabolite
63330	CHEBI:147132	wurcs2051514h2122h2ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15123425252542525a4b1b4c1c3d1c6k1d2e1d4i1e4f1f3g1g4h1i4j1k2l1k6n1l4m1n4o1	metabolite
63331	CHEBI:147133	alphadglucohexopyranosyl13alphadglucohexopyranosyl14alphadglucohexopyranosyl13dglucohexopyranose	metabolite
63331	CHEBI:147133	glca13glca14glca13glc	metabolite
63331	CHEBI:147133	wurcs20243a2122h1x15a2122h1a151222a3b1b4c1c3d1	metabolite
63332	CHEBI:147134	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxydglucohexopyranose	metabolite
63332	CHEBI:147134	wurcs2051211a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15123425254255a4b1b4c1c3d1c6i1d2e1e4f1f3g1g4h1i2j1j4k1k3l1	metabolite
63332	CHEBI:147134	galb14glcnacb13galb14glcnacb12mana13galb13galb14glcnacb12mana16manb14glcnacb14glcnac	metabolite
63333	CHEBI:147135	2s3r4s5s6r6hydroxymethyl32r3r4s5s6r345trihydroxy62s3r4s5s6r345trihydroxy62s3r4s5s6r345trihydroxy6hydroxymethyloxan2yloxymethyloxan2yloxymethyloxan2yloxyoxane245triol	metabolite
63333	CHEBI:147135	wurcs20143a2122h1a151111a2b1b6c1c6d1	metabolite
63333	CHEBI:147135	alphadglucohexopyranosyl16alphadglucohexopyranosyl16alphadglucohexopyranosyl12alphadglucohexopyranose	metabolite
63334	CHEBI:147136	n2r3r4r5s6r52r3r4r5s6r3acetamido45dihydroxy6hydroxymethyloxan2yloxy24dihydroxy6hydroxymethyloxan3ylacetamide	metabolite
63334	CHEBI:147136	wurcs20221a2122h1b152ncc3oa2122h1a152ncc3o12a4b1	metabolite
63335	CHEBI:147137	wurcs20332a2122h1b152ncc3oa1221m1a15a2112h1b154oso3o3o123a3b1a4c1	metabolite
63335	CHEBI:147137	6deoxyalphalgalactohexopyranosyl134osulfobetadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranose	metabolite
63335	CHEBI:147137	2r3r4r5r6s62r3s4r5r6r5acetamido6hydroxy2hydroxymethyl42s3s4r5s6s345trihydroxy6methyloxan2yloxyoxan3yloxy45dihydroxy2hydroxymethyloxan3ylhydrogensulfate	metabolite
63336	CHEBI:147138	wurcs2061312h2122h2ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3o1234256256425a4b1b4c1c3d1c6k1d2e1d4h1e4f1f6g2h4i1i3j2k2l1l4m1	metabolite
63337	CHEBI:147139	wurcs20665a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15a1221m1a15123456a4b1a6f1b4c1c6d1d6e1	metabolite
63337	CHEBI:147139	galb16mana16manb14glcnacb14fuca16glcnac	metabolite
63337	CHEBI:147139	betadgalactohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxydglucohexopyranose	metabolite
63338	CHEBI:147140	galb14glcnacb12galb14glcnacb14mana13mana16man	metabolite
63338	CHEBI:147140	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl13alphadmannohexopyranosyl16dmannohexopyranose	metabolite
63338	CHEBI:147140	wurcs20476a1122h1x15a1122h1a15a2122h1b152ncc3oa2112h1b151234342a3b1a6g1b2c1b4e1c4d1e4f1	metabolite
63339	CHEBI:147141	wurcs205109a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b151234242525a4b1b4c1c3d1c6f1d2e1f2g1f6i1g4h1i4j1	metabolite
63339	CHEBI:147141	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl162acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxydglucohexopyranose	metabolite
63339	CHEBI:147141	galb14glcnacb12galb14glcnacb16mana16glcnacb12mana13manb14glcnacb14glcnac	metabolite
63340	CHEBI:147142	wurcs2061110a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3oa1221m1a1511231431456a4b1a6k1b4c1c3d1c6g1d2e1e4f1g2h1h4i1i6j2	metabolite
63340	CHEBI:147142	neuaca26galb14glcnacb12mana16galb14glcnacb12mana13manb14glcnacb14fuca16bglcnac	metabolite
63340	CHEBI:147142	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid26betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63341	CHEBI:147143	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13betadgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl142acetamido2deoxybetadglucohexopyranose	metabolite
63341	CHEBI:147143	galb14glcnacb13galb14glcnacb13galb14glcnacb13galb14glcnacb12mana13galb13galb14glcnacb12mana16manb14glcnacb14bglcnac	metabolite
63341	CHEBI:147143	wurcs2041615a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b151123141414143144a4b1b4c1c3d1c6m1d2e1e4f1f3g1g4h1h3i1i4j1j3k1k4l1m2n1n4o1o3p1	metabolite
63342	CHEBI:147144	n2r3r4r5s6r25dihydroxy6hydroxymethyl42s3s4r5s6s345trihydroxy6hydroxymethyloxan2yloxyoxan3ylacetamide	metabolite
63342	CHEBI:147144	betalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranose	metabolite
63342	CHEBI:147144	wurcs20221a2122h1b152ncc3oa1221h1b1512a3b1	metabolite
63343	CHEBI:147145	neuaca23galb13neuaca26galnacb14gal	metabolite
63343	CHEBI:147145	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl135acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid262acetamido2deoxybetadgalactohexopyranosyl14dgalactohexopyranose	metabolite
63343	CHEBI:147145	wurcs20454a2112h1x15a2112h1b152ncc3oa2112h1b15aad21122h2a265ncc3o12344a4b1b3c1b6e2c3d2	metabolite
63344	CHEBI:147146	betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63344	CHEBI:147146	galb14glcnacb12galb13glcnacb14mana13galb14glcnacb12galb14glcnacb16mana16manb14glcnacb14fuca16bglcnac	metabolite
63344	CHEBI:147146	wurcs2051413a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15a1221m1a1511231414314145a4b1a6n1b4c1c3d1c6i1d2e1d4g1e4f1g3h1i2j1i6l1j4k1l4m1	metabolite
63345	CHEBI:147147	6deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl16betadgalactohexopyranose	metabolite
63345	CHEBI:147147	2r3r4s5r6r62r3r4s5s6r35dihydroxy6hydroxymethyl42s3s4r5s6s345trihydroxy6methyloxan2yloxyoxan2yloxymethyloxane2345tetrol	metabolite
63345	CHEBI:147147	wurcs20232a2112h1b15a1221m1a15112a6b1b3c1	metabolite
63346	CHEBI:147148	2r3r4r22r3r4r5r6r3acetamido25dihydroxy6sulfooxymethyloxan4yloxy345trihydroxy34dihydro2hpyran6carboxylicacid	metabolite
63346	CHEBI:147148	wurcs20221a2112h1b152ncc3o6oso3o3oa21eea1a1512a3b1	metabolite
63347	CHEBI:147149	wurcs20454a2112h1x152ncc3oa2112h1b15a2122h1b152ncc3oa2112h1a1512324a3b1a6c1c4d1d3e1	metabolite
63347	CHEBI:147149	alphadgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16betadgalactohexopyranosyl132acetamido2deoxydgalactohexopyranose	metabolite
63347	CHEBI:147149	n2r3r4r5s6r22r3r4r5r5acetamido36dihydroxy42r3r4s5r6r345trihydroxy6hydroxymethyloxan2yloxyoxan2ylmethoxy52s3r4s5s6r35dihydroxy6hydroxymethyl42r3r4s5r6r345trihydroxy6hydroxymethyloxan2yloxyoxan2yloxy4hydroxy6hydroxymethyloxan3ylacetamide	metabolite
63348	CHEBI:147150	wurcs2071514a2122h1x152ncc3oa2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3oa1221m1a15123425642562567a4b1a6o1b4c1c3d1c6h1d2e1e4f1f3g2h2i1h4l1i4j1j6k2l4m1m3n2	metabolite
63348	CHEBI:147150	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl135acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid26betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl125acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl14alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxydglucohexopyranose	metabolite
63348	CHEBI:147150	neuaca23galb14glcnacb12mana13neuaca26galb14glcnacb12neuaca23galb14glcnacb14mana16manb14glcnacb14fuca16glcnac	metabolite
63349	CHEBI:147151	2s3s4r5s6s22r3s4r5r6s56dihydroxy2hydroxymethyl42r3r4s5s6r345trihydroxy6hydroxymethyloxan2yloxyoxan3yloxy6methyloxane345triol	metabolite
63349	CHEBI:147151	alphadglucohexopyranosyl136deoxyalphalgalactohexopyranosyl14alphadgalactohexopyranose	metabolite
63349	CHEBI:147151	wurcs20332a2112h1a15a2122h1a15a1221m1a15123a3b1a4c1	metabolite
63350	CHEBI:147152	6deoxyalphalgalactohexopyranosyl12betadgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl136deoxyalphalgalactohexopyranosyl12betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16betadgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl162acetamido2deoxyalphadgalactohexopyranose	metabolite
63350	CHEBI:147152	wurcs20498a2112h1a152ncc3oa2112h1b15a2122h1b152ncc3oa1221m1a15123243243a3b1a6i1b3c1b6f1c3d1d2e1f4g1g2h1	metabolite
63350	CHEBI:147152	fuca12galb13glcnacb13fuca12galb14glcnacb16galb13glcnacb16agalnac	metabolite
63351	CHEBI:147153	alphadmannohexopyranosyl13betadmannohexopyranosyl14betadmannohexopyranose	metabolite
63351	CHEBI:147153	2r3s4s5s6r22r3r4s5s6s35dihydroxy2hydroxymethyl62r3s4r5s6r456trihydroxy2hydroxymethyloxan3yloxyoxan4yloxy6hydroxymethyloxane345triol	metabolite
63351	CHEBI:147153	wurcs20232a1122h1b15a1122h1a15112a4b1b3c1	metabolite
63352	CHEBI:147154	wurcs20476a2122h1a152ncc3oa1122h1b15a1122h1a15a2122h1b152ncc3o1234333a4b1b3c1b6e1c2d1e3f1e6g1	metabolite
63352	CHEBI:147154	glcnacb12mana13mana13mana16mana16manb14aglcnac	metabolite
63352	CHEBI:147154	2acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl13alphadmannohexopyranosyl13alphadmannohexopyranosyl16alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxyalphadglucohexopyranose	metabolite
63353	CHEBI:147156	fuca13galb14glcnacb16galb14fuca13glcnacb14neuaca26galb14glcnacb12mana13fuca13galb14glcnacb12mana16manb14glcnacb14fuca16bglcnac	metabolite
63353	CHEBI:147156	6deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl16betadgalactohexopyranosyl146deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl145acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid26betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl136deoxyalphalgalactohexopyranosyl13betadgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63353	CHEBI:147156	wurcs2061817a2122h1b152ncc3oa1122h1b15a1122h1a15a2112h1b15aad21122h2a265ncc3oa1221m1a15112314516416431646a4b1a6r1b4c1c3d1c6n1d2e1d4h1e4f1f6g2h3i1h4j1j6k1k3l1k4m1n2o1o3p1o4q1	metabolite
63354	CHEBI:147157	5acetamido35dideoxydglyceroalphadgalactonon2ulopyranosylonicacid23betadgalactohexopyranosyl136deoxyalphalgalactohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl146deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl13betadgalactohexopyranosyl14dglucohexopyranose	metabolite
63354	CHEBI:147157	neuaca23galb13fuca14glcnacb13galb14fuca13glcnacb13galb14glc	metabolite
63354	CHEBI:147157	wurcs20598a2122h1x15a2112h1b15a2122h1b152ncc3oa1221m1a15aad21122h2a265ncc3o123423254a4b1b3c1c3d1c4e1e3f1f3g1f4i1g3h2	metabolite
63355	CHEBI:147158	wurcs20487a2122h1b152ncc3oa1122h1b15a1122h1a15a1221m1a1511233144a4b1a6h1b4c1c3d1c6e1e2f1f3g1	metabolite
63355	CHEBI:147158	fuca13glcnacb12mana16mana13manb14glcnacb14fuca16bglcnac	metabolite
63355	CHEBI:147158	6deoxyalphalgalactohexopyranosyl132acetamido2deoxybetadglucohexopyranosyl12alphadmannohexopyranosyl16alphadmannohexopyranosyl13betadmannohexopyranosyl142acetamido2deoxybetadglucohexopyranosyl146deoxyalphalgalactohexopyranosyl162acetamido2deoxybetadglucohexopyranose	metabolite
63356	CHEBI:147159	wurcs20232a2112h1x14a2112h1a15122a3b1b4c1	metabolite
63356	CHEBI:147159	alphadgalactohexopyranosyl14alphadgalactohexopyranosyl13dgalactohexofuranose	metabolite
