paper_id	term_1	term_2	id	sentence_index	segment_length	Term1	Term2	Sentence	True Negative	True Positive
30788345	aconitate	oxaloacetate	30788345	327	143	@TERM$1	@TERM$2	interestingly we observed that  @TERM$1  levels drop earlier than  @TERM$2  levels suggesting that ros may precipitate tca cycle dysfunction	0.9995103	0.00048972503
30788345	ros	tca	30788345	327	143	@TERM$1	@TERM$2	interestingly we observed that aconitate levels drop earlier than oxaloacetate levels suggesting that  @TERM$1  may precipitate  @TERM$2  cycle dysfunction	0.99999785	2.1753006e-06
30788345	aconitate	ros	30788345	327	143	@TERM$1	@TERM$2	interestingly we observed that  @TERM$1  levels drop earlier than oxaloacetate levels suggesting that  @TERM$2  may precipitate tca cycle dysfunction	0.9999914	8.527523e-06
30788345	aconitate	tca	30788345	327	143	@TERM$1	@TERM$2	interestingly we observed that  @TERM$1  levels drop earlier than oxaloacetate levels suggesting that ros may precipitate  @TERM$2  cycle dysfunction	0.99999344	6.5855074e-06
30788345	oxaloacetate	ros	30788345	327	143	@TERM$1	@TERM$2	interestingly we observed that aconitate levels drop earlier than  @TERM$1  levels suggesting that  @TERM$2  may precipitate tca cycle dysfunction	0.99999785	2.1251815e-06
30788345	oxaloacetate	sirtuins	30788345	333	136	@TERM$1	@TERM$2	 @TERM$1  supplementation elevates the levels of nad and restores redox balance acting through  @TERM$2  and ampk roth and ingram 2016	0.9999963	3.6394997e-06
30788345	oxaloacetate	nad	30788345	333	136	@TERM$1	@TERM$2	 @TERM$1  supplementation elevates the levels of  @TERM$2  and restores redox balance acting through sirtuins and ampk roth and ingram 2016	0.99999714	2.8343366e-06
30788345	nad	ampk	30788345	333	136	@TERM$1	@TERM$2	oxaloacetate supplementation elevates the levels of  @TERM$1  and restores redox balance acting through sirtuins and  @TERM$2  roth and ingram 2016	0.9999981	1.9352105e-06
30788345	oxaloacetate	ampk	30788345	333	136	@TERM$1	@TERM$2	 @TERM$1  supplementation elevates the levels of nad and restores redox balance acting through sirtuins and  @TERM$2  roth and ingram 2016	0.9999981	1.9100653e-06
30788345	sirtuins	ampk	30788345	333	136	@TERM$1	@TERM$2	oxaloacetate supplementation elevates the levels of nad and restores redox balance acting through  @TERM$1  and  @TERM$2  roth and ingram 2016	0.9999976	2.3638142e-06
30788345	tca	fluxes	30788345	337	108	@TERM$1	@TERM$2	our model also predicts that the  @TERM$1  cycle can have an impact on the  @TERM$2  of amino acids such as glutamate	0.9999976	2.4333551e-06
30788345	tca	glutamate	30788345	337	108	@TERM$1	@TERM$2	our model also predicts that the  @TERM$1  cycle can have an impact on the fluxes of amino acids such as  @TERM$2 	0.99999857	1.4248142e-06
30788345	fluxes	glutamate	30788345	337	108	@TERM$1	@TERM$2	our model also predicts that the tca cycle can have an impact on the  @TERM$1  of amino acids such as  @TERM$2 	0.9999951	4.861505e-06
30788345	erc	nih 1s10od02156201	30788345	344	217	@TERM$1	@TERM$2	this work has been supported by  @TERM$1  noisy aging 638426 and bbsrc bbseb000c0426 to oc mrc mrj0038081 to jh rutherford foundation fellowship to am and  @TERM$2  to nmrcthe supplementary material for this articl	0.9999981	1.9246625e-06
30788345	nad	sirtuins	30788345	333	136	@TERM$1	@TERM$2	oxaloacetate supplementation elevates the levels of  @TERM$1  and restores redox balance acting through  @TERM$2  and ampk roth and ingram 2016	0.99999845	1.5573813e-06
30788345	tca	gao	30788345	319	164	@TERM$1	@TERM$2	however our metabolomics data shows that  @TERM$1  intermediates are changed dramatically sometime after day 5 of adulthood and after day 7 as observed in  @TERM$2  et al 2017a	0.9999982	1.836512e-06
30788345	wormspecific	fatty	30788345	316	168	@TERM$1	@TERM$2	for example the annotation of  @TERM$1  metabolites is poor as is the annotation of pathways involving  @TERM$2  acids and lipidswe anticipate that other approaches to c	0.999998	1.9730965e-06
30788345	fluxes	tca	30788345	310	169	@TERM$1	@TERM$2	xample in figures 6ab the model predicts peaks in  @TERM$1  through carbohydrate metabolism at 49 h and through the  @TERM$2  cycle at 73 h the use of neighboring time points rat	0.999998	2.0051777e-06
30788345	tcacycle	aac	30788345	285	237	@TERM$1	@TERM$2	components of etc complexes i to iv as well as in  @TERM$1  defective idh1 mutants glutamate become depleted in worms figure s8 connecting a malfunctioning tca cycle with cellular  @TERM$2  contentpredicted exchange fluxes for glutamate inside 	0.99999845	1.5470281e-06
30788345	glutamate	tca	30788345	285	182	@TERM$1	@TERM$2	 iv as well as in  @TERM$2 cycle defective idh1 mutants  @TERM$1  become depleted in worms figure s8 connecting a malfunctioning tca cycle with cellular aac contentpredicted exchange fluxe	0.9999968	3.2443086e-06
30788345	tcacycle	glutamate	30788345	285	141	@TERM$1	@TERM$2	components of etc complexes i to iv as well as in  @TERM$1  defective idh1 mutants  @TERM$2  become depleted in worms figure s8 connecting a m	0.99222744	0.0077725668
30788345	glutamate	aac	30788345	285	206	@TERM$1	@TERM$2	 iv as well as in tcacycle defective idh1 mutants  @TERM$1  become depleted in worms figure s8 connecting a malfunctioning tca cycle with cellular  @TERM$2  contentpredicted exchange fluxes for glutamate inside t	0.99999714	2.9062837e-06
30788345	tcacycle	figure s8	30788345	285	176	@TERM$1	@TERM$2	components of etc complexes i to iv as well as in  @TERM$1  defective idh1 mutants glutamate become depleted in worms  @TERM$2  connecting a malfunctioning tca cycle with cellul	0.99999785	2.0898983e-06
30788345	tca	fluxes	30788345	285	160	@TERM$1	@TERM$2	ed in worms figure s8 connecting a malfunctioning  @TERM$1  cycle with cellular aac contentpredicted exchange  @TERM$2  for glutamate inside the mitochondria and cytosol	0.99999774	2.2192157e-06
30788345	figure s8	tca	30788345	285	147	@TERM$1	@TERM$2	e idh1 mutants glutamate become depleted in worms  @TERM$1  connecting a malfunctioning  @TERM$2  cycle with cellular aac contentpredicted exchange fluxe	0.99999607	3.875837e-06
30788345	tcacycle	tca	30788345	285	213	@TERM$1	@TERM$2	components of etc complexes i to iv as well as in  @TERM$1  defective idh1 mutants glutamate become depleted in worms figure s8 connecting a malfunctioning  @TERM$2  cycle with cellular aac contentpredicted exchange flux	0.9999975	2.5144413e-06
30788345	glutamate	tca	30788345	286	124	@TERM$1	@TERM$2	all comparisons refer to reactions that connect  @TERM$1  to the  @TERM$2  cycle in days 45 or days 510 fem samples using three di	0.9999969	3.073877e-06
30788345	fluxes	glutamate	30788345	288	191	@TERM$1	@TERM$2	b  @TERM$1  that produce  @TERM$2  within the mitochondria c fluxes that consume glutamate inside the mitochondria d difference between mitochondrial production and consumption per day per model	0.9999896	1.0315904e-05
30788345	spermidine	synthase	30788345	297	111	@TERM$1	@TERM$2	however as shown in figure s7  @TERM$1   @TERM$2  which catalyzes the biosynthesis of spermidine is upregulated	0.99997294	2.7048014e-05
30788345	spermidine synthase	spermidine	30788345	297	111	@TERM$1	@TERM$2	however as shown in figure s7  @TERM$1  which catalyzes the biosynthesis of  @TERM$2  is upregulated	0.9996495	0.000350476
30788345	putrescine	agmatine	30788345	298	146	@TERM$1	@TERM$2	supplementation of  @TERM$1  and  @TERM$2  increases lifespan in worms by 1020 edwards et al 2015 whilst the role of cadaverine remains unexplored	0.99999714	2.8634317e-06
30788345	putrescine	cadaverine	30788345	298	146	@TERM$1	@TERM$2	supplementation of  @TERM$1  and agmatine increases lifespan in worms by 1020 edwards et al 2015 whilst the role of  @TERM$2  remains unexplored	0.99954706	0.00045288945
30788345	agmatine	cadaverine	30788345	298	146	@TERM$1	@TERM$2	supplementation of putrescine and  @TERM$1  increases lifespan in worms by 1020 edwards et al 2015 whilst the role of  @TERM$2  remains unexplored	0.99991274	8.7307046e-05
30788345	3hydroxybutyric acid	3hba	30788345	301	105	@TERM$1	@TERM$2	it is interesting to note that the levels of  @TERM$1   @TERM$2  behave similarly to the polyamines	0.99999356	6.3989046e-06
30788345	3hba	ketone	30788345	302	161	@TERM$1	@TERM$2	 @TERM$1  is metabolized from ketogenic amino acids andor lipids and it is a component of  @TERM$2  bodies which supply energy during periods of fasting veech et al 2017	0.99997795	2.2027476e-05
30788345	spermidine	polyamine	30788345	304	232	@TERM$1	@TERM$2	at the same time we observe significantly increased levels of  @TERM$1  precursors thus  @TERM$2  synthesis may be enhanced in day 10 animals so as to stimulate autophagy when nutrient availability from food intake becomes limiting	0.9999685	3.1473835e-05
30788345	figure s8	fluxes	30788345	285	201	@TERM$1	@TERM$2	e idh1 mutants glutamate become depleted in worms  @TERM$1  connecting a malfunctioning tca cycle with cellular aac contentpredicted exchange  @TERM$2  for glutamate inside the mitochondria and cytosol by	0.9988142	0.0011858243
30788345	fluxes	malate dehydrogenase	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that  @TERM$1  through the reaction mdhm which represents the conversion of malate to oxaloacetate by  @TERM$2  in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.99998033	1.9618763e-05
30788345	fluxes	red	30788345	248	161	@TERM$1	@TERM$2	the maps have been colo @TERM$2  in inkscape and colors represent the difference in the  @TERM$1  between the two time points where red is increased and blue is decreased	0.9999969	3.0582685e-06
30788345	fumarate	malate	30788345	251	158	@TERM$1	@TERM$2	qui oxidoreductase reaction 5 fumm mitochondrial  @TERM$1  hydratase reaction 6 mdhm mitochondrial  @TERM$2  dehydrogenase reaction 7 citlm citrate lyase react	0.99999785	2.1388694e-06
30788345	fumarate	hydratase	30788345	251	118	@TERM$1	@TERM$2	qui oxidoreductase reaction 5 fumm mitochondrial  @TERM$1   @TERM$2  reaction 6 mdhm mitochondrial malate dehydrogena	0.9999976	2.3526525e-06
30788345	oxidoreductase	malate	30788345	251	210	@TERM$1	@TERM$2	 dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$1  reaction 5 fumm mitochondrial fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$2  dehydrogenase reaction 7 citlm citrate lyase reaction 8 	0.99999726	2.700525e-06
30788345	isocitrate	hydrolase	30788345	251	187	@TERM$1	@TERM$2	are illustrated in figure 2a as follows rrmc0001  @TERM$1  hydrolyase reaction 1 raconitatehydrrxnm aconitase  isocitrate  @TERM$2  reaction 1a rmc0001 cytosolic isocitrate hydrolase	0.99999833	1.611048e-06
30788345	aconitase	dehydrogenase	30788345	251	244	@TERM$1	@TERM$2	trate hydrolyase reaction 1 raconitatehydrrxnm  @TERM$1   isocitrate hydrolase reaction 1a rmc0001 cytosolic isocitrate hydrolase reaction 2  akgdhm mitochondrial 2oxoglutarate  @TERM$2  reaction 3 rxn9098m mitochondrial succinate deh	0.99999774	2.2821707e-06
30788345	2oxoglutarate dehydrogenase	dehydrogenase	30788345	251	141	@TERM$1	@TERM$2	trate hydrolase reaction 2  akgdhm mitochondrial  @TERM$1  reaction 3 rxn9098m mitochondrial succinate  @TERM$2  rea	0.9999981	1.8532367e-06
30788345	2oxoglutarate dehydrogenase	succinate	30788345	251	191	@TERM$1	@TERM$2	trate hydrolase reaction 2  akgdhm mitochondrial  @TERM$1  reaction 3 rxn9098m mitochondrial  @TERM$2  dehydrogenase reaction 4 rm02164 succinateubiqui oxidoreductase rea	0.99999785	2.1176452e-06
30788345	hydrolase	2oxoglutarate dehydrogenase	30788345	251	222	@TERM$1	@TERM$2	ion 1 raconitatehydrrxnm aconitase  isocitrate  @TERM$1  reaction 1a rmc0001 cytosolic isocitrate hydrolase reaction 2  akgdhm mitochondrial  @TERM$2  reaction 3 rxn9098m mitochondrial succinate deh	0.9999981	1.8764756e-06
30788345	2oxoglutarate	dehydrogenase	30788345	251	127	@TERM$1	@TERM$2	trate hydrolase reaction 2  akgdhm mitochondrial  @TERM$1   @TERM$2  reaction 3 rxn9098m mitochondrial succinate deh	0.9999974	2.566965e-06
30788345	hydratase	malate dehydrogenase	30788345	251	161	@TERM$1	@TERM$2	reductase reaction 5 fumm mitochondrial fumarate  @TERM$1  reaction 6 mdhm mitochondrial  @TERM$2  reaction 7 citlm citrate lyase reaction 8 isocit	0.99999833	1.7228398e-06
30788345	malate	citrate lyase	30788345	251	152	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  dehydrogenase reaction 7 citlm  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitra	0.99999845	1.4992038e-06
30788345	hydratase	citrate lyase	30788345	251	193	@TERM$1	@TERM$2	reductase reaction 5 fumm mitochondrial fumarate  @TERM$1  reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitra	0.99999094	9.008796e-06
30788345	fumarate	malate dehydrogenase	30788345	251	170	@TERM$1	@TERM$2	qui oxidoreductase reaction 5 fumm mitochondrial  @TERM$1  hydratase reaction 6 mdhm mitochondrial  @TERM$2  reaction 7 citlm citrate lyase reaction 8 isocit	0.9999974	2.5816657e-06
30788345	hydratase	isocitrate dehydrogenase	30788345	251	219	@TERM$1	@TERM$2	reductase reaction 5 fumm mitochondrial fumarate  @TERM$1  reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm citrate lyase reaction 8 isocitdehrxnm mitochondrial  @TERM$2  reaction 	0.99999833	1.7241925e-06
30788345	hydrolase	2oxoglutarate	30788345	251	208	@TERM$1	@TERM$2	ion 1 raconitatehydrrxnm aconitase  isocitrate  @TERM$1  reaction 1a rmc0001 cytosolic isocitrate hydrolase reaction 2  akgdhm mitochondrial  @TERM$2  dehydrogenase reaction 3 rxn9098m mitochondrial	0.99999523	4.767685e-06
30788345	citrate	isocitrate dehydrogenase	30788345	251	139	@TERM$1	@TERM$2	ochondrial malate dehydrogenase reaction 7 citlm  @TERM$1  lyase reaction 8 isocitdehrxnm mitochondrial  @TERM$2  reaction 	0.99998367	1.634182e-05
30788345	aconitase	hydrolase	30788345	251	131	@TERM$1	@TERM$2	trate hydrolyase reaction 1 raconitatehydrrxnm  @TERM$1   isocitrate  @TERM$2  reaction 1a rmc0001 cytosolic isocitrate hydrolas	0.99999833	1.6761165e-06
30788345	fluxes	tca	30788345	246	244	@TERM$1	@TERM$2	these improved predictions should thus provide more confident grounds for hypotheses surrounding metabolites that were not measuredrepresentation of metabolic  @TERM$1  through the  @TERM$2  cycle in fem animals using three different objective functions	0.99999774	2.3003333e-06
30788345	fluxes	figure s8	30788345	245	234	@TERM$1	@TERM$2	when we included our metabolomics data as part of the objective function the model predicted a general decrease in  @TERM$1  through the tca cycle in agreement with the measured changes in metabolites supplementary table 10 and  @TERM$2 	0.99999833	1.631863e-06
30788345	tca	figure s8	30788345	245	234	@TERM$1	@TERM$2	when we included our metabolomics data as part of the objective function the model predicted a general decrease in fluxes through the  @TERM$1  cycle in agreement with the measured changes in metabolites supplementary table 10 and  @TERM$2 	0.99999774	2.2707036e-06
30788345	tca	flux	30788345	232	120	@TERM$1	@TERM$2	but not gem metabfba predicts a sharp decline in  @TERM$1  cycle total  @TERM$2  between days 4 and 5 subsequently referred to as 	0.99999833	1.6999238e-06
30788345	gem	flux	30788345	232	149	@TERM$1	@TERM$2	interestingly in fem animals but not  @TERM$1  metabfba predicts a sharp decline in tca cycle total  @TERM$2  between days 4 and 5 subsequently referred to as 	0.99999785	2.0898644e-06
30788345	gem	tca	30788345	232	132	@TERM$1	@TERM$2	interestingly in fem animals but not  @TERM$1  metabfba predicts a sharp decline in  @TERM$2  cycle total flux between days 4 and 5 subsequentl	0.9999975	2.5108181e-06
30788345	flux	tca	30788345	234	164	@TERM$1	@TERM$2	these plots show the magnitude of summed  @TERM$1  values at different timeframes per strain and pathway for the  @TERM$2  cycle a glycolysis b and oxidative phosphorylation c	0.99999845	1.5420994e-06
30788345	137	map	30788345	236	147	@TERM$1	@TERM$2	example the flux at  @TERM$1  h is the flux computed for the timeframe between 117 and 137 h d heat  @TERM$2  of the fluxes catalyzed by reactions related to t	0.99999833	1.7178146e-06
30788345	flux	fluxes	30788345	236	161	@TERM$1	@TERM$2	example the  @TERM$1  at 137 h is the flux computed for the timeframe between 117 and 137 h d heat map of the  @TERM$2  catalyzed by reactions related to the tca cycle i	0.9999981	1.9273534e-06
30788345	flux	map	30788345	236	148	@TERM$1	@TERM$2	example the  @TERM$1  at 137 h is the flux computed for the timeframe between 117 and 137 h d heat  @TERM$2  of the fluxes catalyzed by reactions related to th	0.9999981	1.9479796e-06
30788345	137	tca	30788345	236	203	@TERM$1	@TERM$2	example the flux at  @TERM$1  h is the flux computed for the timeframe between 117 and 137 h d heat map of the fluxes catalyzed by reactions related to the  @TERM$2  cycle in fem animals at day 1 41 and 49 h day 2 6	0.9999957	4.2925412e-06
30788345	map	fluxes	30788345	236	117	@TERM$1	@TERM$2	ed for the timeframe between 117 and 137 h d heat  @TERM$1  of the  @TERM$2  catalyzed by reactions related to the tca cycle i	0.9999981	1.9505078e-06
30788345	flux	tca	30788345	236	204	@TERM$1	@TERM$2	example the  @TERM$1  at 137 h is the flux computed for the timeframe between 117 and 137 h d heat map of the fluxes catalyzed by reactions related to the  @TERM$2  cycle in fem animals at day 1 41 and 49 h day 2 65	0.9999981	1.9077497e-06
30788345	fluxes	tca	30788345	236	151	@TERM$1	@TERM$2	timeframe between 117 and 137 h d heat map of the  @TERM$1  catalyzed by reactions related to the  @TERM$2  cycle in fem animals at day 1 41 and 49 h day 2 65 a	0.999998	1.994996e-06
30788345	flux	137	30788345	236	74	@TERM$1	@TERM$2	example the  @TERM$1  at  @TERM$2  h is the flux computed for the timeframe between 1	0.9999956	4.363708e-06
30788345	map	tca	30788345	236	159	@TERM$1	@TERM$2	ed for the timeframe between 117 and 137 h d heat  @TERM$1  of the fluxes catalyzed by reactions related to the  @TERM$2  cycle in fem animals at day 1 41 and 49 h day 2 6	0.99999845	1.545017e-06
30788345	137	fluxes	30788345	236	161	@TERM$1	@TERM$2	example the flux at  @TERM$1  h is the flux computed for the timeframe between 117 and 137 h d heat map of the  @TERM$2  catalyzed by reactions related to the tca cycle i	0.999998	2.0807763e-06
30788345	flux	red	30788345	238	54	@TERM$1	@TERM$2	greater  @TERM$1  values are indicated in  @TERM$2  lower in blue	0.9999975	2.4576143e-06
30788345	fluxes	flux	30788345	239	140	@TERM$1	@TERM$2	as the underlying model represents bidirectional reactions in some cases  @TERM$1  in the reverse direction are encoded by negative  @TERM$2  values	0.9999981	1.8535583e-06
30788345	map	fluxes	30788345	240	144	@TERM$1	@TERM$2	the heat  @TERM$1  here shows the absolute magnitude of the  @TERM$2  the direction of the fluxes and the reactions are given in supplementary tables 1 7	0.99999774	2.2926372e-06
30788345	fluxes	tca	30788345	243	192	@TERM$1	@TERM$2	does not accurately recapitulate in vivo measured  @TERM$1  figure s3b we observed that standard fba predicted that most fluxes across the  @TERM$2  cycle remained unchanged between days 5 and 10 figur	0.99999726	2.7395647e-06
30788345	tcarelated	figure s8	30788345	244	133	@TERM$1	@TERM$2	however we know this cannot be correct as we had demonstrated that many  @TERM$1  metabolites change with age figure 4 and  @TERM$2 	0.9999981	1.8751196e-06
30788345	fluxes	tca	30788345	245	234	@TERM$1	@TERM$2	when we included our metabolomics data as part of the objective function the model predicted a general decrease in  @TERM$1  through the  @TERM$2  cycle in agreement with the measured changes in metabolites supplementary table 10 and figure s8	0.2948383	0.7051617
30788345	lyase	isocitrate dehydrogenase	30788345	251	131	@TERM$1	@TERM$2	al malate dehydrogenase reaction 7 citlm citrate  @TERM$1  reaction 8 isocitdehrxnm mitochondrial  @TERM$2  reaction 	0.9999957	4.274135e-06
30788345	fluxes	oxaloacetate	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that  @TERM$1  through the reaction mdhm which represents the conversion of malate to  @TERM$2  by malate dehydrogenase in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.9999974	2.6723644e-06
30788345	oxidoreductase	hydratase	30788345	251	169	@TERM$1	@TERM$2	 dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$1  reaction 5 fumm mitochondrial fumarate  @TERM$2  reaction 6 mdhm mitochondrial malate dehydrogenase re	0.9999963	3.7153902e-06
30788345	succinate	fumarate	30788345	251	214	@TERM$1	@TERM$2	dehydrogenase reaction 3 rxn9098m mitochondrial  @TERM$1  dehydrogenase reaction 4 rm02164 succinateubiqui oxidoreductase reaction 5 fumm mitochondrial  @TERM$2  hydratase reaction 6 mdhm mitochondrial malate de	0.9999976	2.4254132e-06
30788345	malate dehydrogenase	lyase	30788345	251	167	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  reaction 7 citlm citrate  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitrate dehydrogenas	0.99999654	3.49048e-06
30788345	isocitrate	aconitase	30788345	251	165	@TERM$1	@TERM$2	are illustrated in figure 2a as follows rrmc0001  @TERM$1  hydrolyase reaction 1 raconitatehydrrxnm  @TERM$2   isocitrate hydrolase reaction 1a rmc0001 cytosoli	0.9999975	2.4854128e-06
30788345	hydratase	lyase	30788345	251	197	@TERM$1	@TERM$2	reductase reaction 5 fumm mitochondrial fumarate  @TERM$1  reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm citrate  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitrate d	0.9999982	1.812281e-06
30788345	dehydrogenase	oxidoreductase	30788345	251	223	@TERM$1	@TERM$2	e reaction 2  akgdhm mitochondrial 2oxoglutarate  @TERM$1  reaction 3 rxn9098m mitochondrial succinate dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$2  reaction 5 fumm mitochondrial fumarate hydratase	0.9999976	2.3355244e-06
30788345	fumarate	lyase	30788345	251	205	@TERM$1	@TERM$2	qui oxidoreductase reaction 5 fumm mitochondrial  @TERM$1  hydratase reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm citrate  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitrate 	0.99999774	2.2696925e-06
30788345	malate dehydrogenase	citrate	30788345	251	159	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  reaction 7 citlm  @TERM$2  lyase reaction 8 isocitdehrxnm mitochondrial isocitrate dehy	0.9999956	4.403166e-06
30788345	hydratase	citrate	30788345	251	189	@TERM$1	@TERM$2	reductase reaction 5 fumm mitochondrial fumarate  @TERM$1  reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm  @TERM$2  lyase reaction 8 isocitdehrxnm mitochondrial isoc	0.9999968	3.212541e-06
30788345	oxidoreductase	malate dehydrogenase	30788345	251	216	@TERM$1	@TERM$2	 dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$1  reaction 5 fumm mitochondrial fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$2  reaction 7 citlm citrate lyase reaction 8 isocit	0.99999845	1.5444263e-06
30788345	succinate	oxidoreductase	30788345	251	173	@TERM$1	@TERM$2	dehydrogenase reaction 3 rxn9098m mitochondrial  @TERM$1  dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$2  reaction 5 fumm mitochondrial fumarate hydratase	0.99999774	2.2671895e-06
30788345	succinate	hydratase	30788345	251	223	@TERM$1	@TERM$2	dehydrogenase reaction 3 rxn9098m mitochondrial  @TERM$1  dehydrogenase reaction 4 rm02164 succinateubiqui oxidoreductase reaction 5 fumm mitochondrial fumarate  @TERM$2  reaction 6 mdhm mitochondrial malate dehydrogena	0.99999726	2.7322642e-06
30788345	oxaloacetate	dehydrogenase	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that fluxes through the reaction mdhm which represents the conversion of malate to  @TERM$1  by malate  @TERM$2  in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.99999833	1.701549e-06
30788345	oxaloacetate	malate dehydrogenase	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that fluxes through the reaction mdhm which represents the conversion of malate to  @TERM$1  by  @TERM$2  in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.99999833	1.6126359e-06
30788345	fluxes	malate	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that  @TERM$1  through the reaction mdhm which represents the conversion of  @TERM$2  to oxaloacetate by malate dehydrogenase in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.9999968	3.1845996e-06
30788345	fluxes	dehydrogenase	30788345	254	244	@TERM$1	@TERM$2	metabfba predicted that  @TERM$1  through the reaction mdhm which represents the conversion of malate to oxaloacetate by malate  @TERM$2  in the mitochondria was dramatically reduced from days 45 and days 510 in fem reaction 8 in figures 7bd	0.99999857	1.4449486e-06
30788345	oxaloacetate	fluxes	30788345	253	213	@TERM$1	@TERM$2	all other reactions and metabolite identifiers are listed in supplementary table 10we looked into  @TERM$1  in more detail because  @TERM$2  through this metabolite were predicted to be the most depressed with age	0.99999547	4.5278634e-06
30788345	fumarate	citrate lyase	30788345	251	202	@TERM$1	@TERM$2	qui oxidoreductase reaction 5 fumm mitochondrial  @TERM$1  hydratase reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitra	0.9999981	1.8963998e-06
30788345	oxidoreductase	citrate lyase	30788345	251	249	@TERM$1	@TERM$2	 dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$1  reaction 5 fumm mitochondrial fumarate hydratase reaction 6 mdhm mitochondrial malate dehydrogenase reaction 7 citlm  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitrat	0.9999974	2.6505868e-06
30788345	malate	citrate	30788345	251	146	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  dehydrogenase reaction 7 citlm  @TERM$2  lyase reaction 8 isocitdehrxnm mitochondrial is	0.9999976	2.4170452e-06
30788345	dehydrogenase	succinate	30788345	251	163	@TERM$1	@TERM$2	e reaction 2  akgdhm mitochondrial 2oxoglutarate  @TERM$1  reaction 3 rxn9098m mitochondrial  @TERM$2  dehydrogenase reaction 4 rm02164 succinateubiqui oxid	0.999998	2.021961e-06
30788345	2oxoglutarate dehydrogenase	oxidoreductase	30788345	251	250	@TERM$1	@TERM$2	trate hydrolase reaction 2  akgdhm mitochondrial  @TERM$1  reaction 3 rxn9098m mitochondrial succinate dehydrogenase reaction 4 rm02164 succinateubiqui  @TERM$2  reaction 5 fumm mitochondrial fumarate hydratase reaction 6 m	0.99999833	1.6546599e-06
30788345	malate	isocitrate dehydrogenase	30788345	251	178	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  dehydrogenase reaction 7 citlm citrate lyase reaction 8 isocitdehrxnm mitochondrial  @TERM$2  reaction 	0.9999981	1.8989425e-06
30788345	malate dehydrogenase	citrate lyase	30788345	251	159	@TERM$1	@TERM$2	fumarate hydratase reaction 6 mdhm mitochondrial  @TERM$1  reaction 7 citlm  @TERM$2  reaction 8 isocitdehrxnm mitochondrial isocitrate dehy	0.99999774	2.2374106e-06
30788345	isocitrate hydrolyase	aconitase	30788345	251	176	@TERM$1	@TERM$2	are illustrated in figure 2a as follows rrmc0001  @TERM$1  reaction 1 raconitatehydrrxnm  @TERM$2   isocitrate hydrolase reaction 1a rmc0001 cytosolic isocitrat	0.9999949	5.1301413e-06
30788345	hydrolase	dehydrogenase	30788345	251	222	@TERM$1	@TERM$2	ion 1 raconitatehydrrxnm aconitase  isocitrate  @TERM$1  reaction 1a rmc0001 cytosolic isocitrate hydrolase reaction 2  akgdhm mitochondrial 2oxoglutarate  @TERM$2  reaction 3 rxn9098m mitochondrial succinate deh	0.99999726	2.7804756e-06
30788345	2oxoglutarate	succinate	30788345	251	177	@TERM$1	@TERM$2	trate hydrolase reaction 2  akgdhm mitochondrial  @TERM$1  dehydrogenase reaction 3 rxn9098m mitochondrial  @TERM$2  dehydrogenase reaction 4 rm02164 succinateubiqui oxid	0.99999774	2.3141845e-06
